"pathway","pval","padj","log2err","ES","NES","size","genes"
"REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF",0.0100973279114959,0.452411604410349,0.380730400722792,-0.790870267953004,-1.76572790194511,13,"Lmnb1,H1f2,Ep400,H1f4,H1f1,Rb1"
"REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS",0.00801085280890924,0.452411604410349,0.380730400722792,-0.883481159809844,-1.73773353895881,7,"Ccl9"
"REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE",0.000951184485494412,0.452411604410349,0.477270815362862,-0.682336798125993,-1.9295846942061,48,"H4c4,H2ac8,H4c14,H2bc4,Atrx,Pot1a,H2bc8,H2ac15,H2ac20,H4c3,H2ac6,H3f3a,H2bc15,H2ac22,H2ac13"
"REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS",0.00120499073039053,0.452411604410349,0.45505986738723,0.97467628428856,1.53636100985841,3,"Itgb1,Tns4"
"REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES",0.0104905533983525,0.452411604410349,0.380730400722792,0.774011358870736,1.73590567281873,16,"Itgb1,Emilin2,Efemp2"
"REACTOME_NONSENSE_MEDIATED_DECAY_NMD",0.00139945167601229,0.452411604410349,0.45505986738723,-0.786800184504392,-2.45015431539363,113,"Rpl30,Rpl27a,Rps2,Rps27rt,Rpsa,Rps4x,Rpl36a,Rps5,Rpl13a,Rps28,Rpl7a,Rpl39,Rpl17,Rps15a,Pabpc1,Rpl6,Rps27,Rpl3,Rpl10,Rpl11,Rps26,Rps3,Rpl19,Rpl22l1,Uba52rt,Rpl7,Rps24,Rps13,Rps27a,Rplp0,Rpl10-ps3,Rpl37,Rpl36,Rps15,Rpl36al,Rps16,Rpl37a,Rpl9,Rplp2,Uba52,Rps19,Rplp1,Rpl18,Rpl23a,Rpl14,Rpl12,Rpl23,Rpl26,Rps12,Fau,Rpl34,Rpl22,Rps3a1,Rpl18a,Rps7,Rps21,Eif4g1,Rps8,Rpl38,Rpl13,Rps9,Rpl27,Magoh,Rpl4,Rpl35a,Rps23,Rpl21,Smg6,Rps14,Etf1,Casc3"
"REACTOME_NONSENSE_MEDIATED_DECAY_NMD_INDEPENDENT_OF_THE_EXON_JUNCTION_COMPLEX_EJC",0.0119915334165234,0.452411604410349,0.380730400722792,-0.843798359818846,-2.5603478433188,94,"Rpl30,Rpl27a,Rps2,Rps27rt,Rpsa,Rps4x,Rpl36a,Rps5,Rpl13a,Rps28,Rpl7a,Rpl39,Rpl17,Rps15a,Pabpc1,Rpl6,Rps27,Rpl3,Rpl10,Rpl11,Rps26,Rps3,Rpl19,Rpl22l1,Uba52rt,Rpl7,Rps24,Rps13,Rps27a,Rplp0,Rpl10-ps3,Rpl37,Rpl36,Rps15,Rpl36al,Rps16,Rpl37a,Rpl9,Rplp2,Uba52,Rps19,Rplp1,Rpl18,Rpl23a,Rpl14,Rpl12,Rpl23,Rpl26,Rps12,Fau,Rpl34,Rpl22,Rps3a1,Rpl18a,Rps7,Rps21,Eif4g1,Rps8,Rpl38,Rpl13,Rps9,Rpl27,Rpl4,Rpl35a,Rps23,Rpl21"
"REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS",0.00704074806514342,0.452411604410349,0.407017918923954,-0.854790299833018,-1.75893528062799,9,"P2ry12,Adora2a,P2ry13,P2ry10,Lpar6"
"REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA",0.00697580242999804,0.452411604410349,0.407017918923954,-0.634909122642619,-1.85822901043601,59,"H4c4,H2ac8,H4c14,H2bc4,H2bc8,H2ac15,H2ac20,H4c3,H2ac6,H3f3a,H3c6,Dnmt1,H2bc15,H2ac22,H2ac13,Aebp2"
"REACTOME_REGULATION_OF_CDH11_FUNCTION",0.00845872475697666,0.452411604410349,0.380730400722792,-0.916239814423404,-1.75199098094963,6,"Adam19"
"REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION",0.00530896467491958,0.452411604410349,0.407017918923954,-0.632388261947955,-1.85133632837383,64,"H4c4,H2ac8,H4c14,H2bc4,H2bc8,H2ac15,H2ac20,Kmt2b,H4c3,H2ac6,H3f3a,H3c6,H2bc15,H2ac22,H2ac13,Sin3b,Setd1b,H4c8,H2bc11,Prmt6"
"REACTOME_RUNX3_REGULATES_WNT_SIGNALING",0.0105451258710923,0.452411604410349,0.380730400722792,0.851573983401428,1.5711797304195,6,"Tcf7,Lef1"
"REACTOME_SLC15A4_TASL_DEPENDENT_IRF5_ACTIVATION",0.0116478691735037,0.452411604410349,0.380730400722792,0.84774116056885,1.56410805648134,6,"Irf5,Ikbkg,Ikbkb,Chuk,Tasl"
"REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS",0.00857842610688475,0.452411604410349,0.380730400722792,0.815084556991985,1.70526367039765,11,"Ikbke,Pias3,Ube2i,Ikbkg,Nfkb2,Sumo1,Nfkbia,Topors"
"REACTOME_TELOMERE_MAINTENANCE",0.00731294604094385,0.452411604410349,0.407017918923954,-0.574993014656352,-1.74873952362443,90,"H4c4,H2ac8,H4c14,Pola1,H2bc4,Atrx,Shq1,Pot1a,Tert,H2bc8,H2ac15,H2ac20,Nop10,Ppp6r3,H4c3,H2ac6,H3f3a,Dkc1,H2bc15,H2ac22,H2ac13,Terf2ip,Ankrd28,Rfc1,Prim1,Pola2,H4c8,H2bc11"
"REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION",0.0122704204671034,0.452411604410349,0.380730400722792,0.784974211072042,1.70800789410849,14,"Ikbkg,Ikbkb,Nfkbib,Nfkb2,Nkiras2,Chuk,Nfkbia"
"SARTIPY_BLUNTED_BY_INSULIN_RESISTANCE_DN",0.00462109642659067,0.452411604410349,0.407017918923954,0.805147728672853,1.80573643221396,16,"Rarg,Sesn1,Herpud1,Ints9,Cdkn1b,Ralgds,Ube2h,Trib3,Nupr1"
"SCHMIDT_POR_TARGETS_IN_LIMB_BUD_UP",0.00627101626144476,0.452411604410349,0.407017918923954,0.752093439126053,1.80283393379024,23,"Ldlr,Cyp51,Sqle,Sc5d,Hmgcs1,Idi1,Msmo1,Nsdhl,Elovl6"
"SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM5",0.00552910054196987,0.452411604410349,0.407017918923954,0.666780450660156,1.87585868907844,64,"Ccr10,Ldlrad4,Mcub,Cd8a,Rwdd3,Glipr2,Tnfrsf13c,Ip6k1"
"SIMBULAN_PARP1_TARGETS_UP",0.00472521175645523,0.452411604410349,0.407017918923954,-0.778593279213016,-1.96163136642156,22,"Serpine2,Eef2,Ly6a,Ctla2a,S100a6,Ccnd1,Ccng1"
"SOUCEK_MYC_TARGETS",0.0114081684880187,0.452411604410349,0.380730400722792,-0.868561725082909,-1.70838825884794,7,"Ccl9"
"STARK_HYPPOCAMPUS_22Q11_DELETION_DN",0.00317039946800382,0.452411604410349,0.431707695803346,-0.862549460920015,-2.07750589935923,18,"Mrpl40"
"TESAR_ALK_TARGETS_EPISC_3D_UP",0.00551824786467731,0.452411604410349,0.407017918923954,0.996062992125984,1.32044944426778,1,"Tubb3"
"WENG_POR_TARGETS_GLOBAL_UP",0.00745710217137935,0.452411604410349,0.407017918923954,0.862703829794123,1.83639100793898,12,"Cyp51,Sqle,Ethe1,Hmgcs1,Idi1,Msmo1"
"WP_CHOLESTEROL_BIOSYNTHESIS",0.00523831107598855,0.452411604410349,0.407017918923954,0.824781909179568,1.8281116379911,15,"Cyp51,Sqle,Sc5d,Hmgcr,Hmgcs1,Idi1,Pmvk,Msmo1,Nsdhl"
"WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS",0.00812860007505459,0.452411604410349,0.380730400722792,-0.858505731897925,-2.57180241862502,80,"Rpl30,Rpl27a,Rpl41,Rps2,Rpsa,Rps4x,Rpl36a,Rps5,Rpl13a,Rps28,Rpl7a,Rpl39,Rpl17,Rps15a,Rps6ka3,Rpl6,Rpl37rt,Rps27,Rpl3,Rpl10,Rpl11,Rps26,Rps3,Rpl19,Rpl7,Rps24,Rps13,Rps27a,Rplp0,Rpl10a,Rpl37,Rpl36,Rps15,Rps16,Rpl37a,Rpl34-ps1,Rpl9,Rps19,Rplp1,Rpl18,Rpl23a,Rpl12,Rpl26,Rps12,Fau,Rpl34,Rpl22,Rps3a1,Rpl18a,Rps7,Rps21,Gm15501,Rps8,Rpl38,Rpl13,Rpl27,Rpl4,Rpl35a,Rps23,Rpl21"
"WP_ECTODYSPLASIN_A_SIGNALING_IN_HAIR_FOLLICLE_DEVELOPMENT",0.00680443707557168,0.452411604410349,0.407017918923954,0.864067689531425,1.72885597783577,9,"Ltb,Edaradd,Nfkb2,Relb"
"WP_GPCRS_CLASS_A_RHODOPSINLIKE",0.00553838423561676,0.452411604410349,0.407017918923954,-0.621494586753571,-1.83180817432646,67,"P2ry12,Ccr5,F2rl2,Ccr2,Ptgdr2,F2r,Adrb1,Adora2a,P2ry13,Ltb4r1,Ccr9,Hrh2,Oprm1"
"WP_GPCRS_OTHER",0.0042832119713281,0.452411604410349,0.407017918923954,0.7773547002348,2.03464549860875,35,"Ccr10,Vipr1"
"WP_GPCRS_PEPTIDE",0.00484907545226477,0.452411604410349,0.407017918923954,0.785272937431309,1.91289556344659,24,"Ccr10,Ccr7"
"WP_SREBF_AND_MIR33_IN_CHOLESTEROL_AND_LIPID_HOMEOSTASIS",0.00356110599809699,0.452411604410349,0.431707695803346,0.887189510767178,1.79959507179029,10,"Ldlr,Hmgcr"
"YAO_AJ_MOUSE_LUNG_TUMOR_PROGRESSION_DIFFERENT_ADENOCARCINOMA_DN",0.00198199704080121,0.452411604410349,0.431707695803346,-0.892353653916577,-1.90735982105552,11,"Ybx1,Fasl"
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_10",0.0117927134932328,0.452411604410349,0.380730400722792,-0.557132988874428,-1.647614209801,66,"Mrpl40,Hspe1,Hnrnpa3,Rrbp1,Gcsh,Polr2l,Atf1,Canx,Eif3g,Tmem11"
"ZHANG_GATA6_TARGETS_UP",0.0118868449258683,0.452411604410349,0.380730400722792,-0.870873630027593,-1.7504692744211,8,"Arsk,Rpl17,Emb"
"MA_RAT_AGING_UP",0.012638472122586,0.457950782211937,0.380730400722792,-0.567467542062319,-1.72380417449185,92,"Ifitm1,Gzmk,Ier3,Rpl30,AA467197,Tmsb4x,Rpl17,S100a8,Srgn,Rack1,Mt2,Rpl7,Rps24,H2bc4,Rplp0,S100a4,Mt1,Eef2,Rplp1,Hk2,Rpl12,Rps12,B2m,Rps3a1,Eef1a1"
"REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE",0.012777644592967,0.457950782211937,0.380730400722792,-0.663709380513376,-1.96080732040843,68,"H4c4,H2ac8,H4c14,Lmnb1,H1f2,H2bc4,Pot1a,H2bc8,H2ac15,Ep400,H2ac20,H1f4,H1f1,Atm,H4c3,H2ac6,Mre11a,Rb1,H2bc15,H2ac22,H2ac13"
"BILANGES_RAPAMYCIN_SENSITIVE_VIA_TSC1_AND_TSC2",0.0132735850125638,0.463368785893135,0.380730400722792,-0.64862157367474,-1.91335484487397,69,"Btf3,Rps28,Rpl3,Rps26,Igbp1,Ola1,Rpl10a,Rpl36,Eif3e,Rpl36al,Kdelr1,Nudt21,Ppm1g,Rtraf,Tubb5,Nsa2,Acbd6,Eif2s3x,Rps21,Ahcy,Rpl35a,Ssr4,Hnrnpa1,Eif3k,Mrpl30"
"REACTOME_INSULIN_RECEPTOR_RECYCLING",0.0131318769694489,0.463368785893135,0.380730400722792,0.684534455017725,1.640889123815,23,"Insr,Atp6v0b,Ctsd,Atp6v1d,Atp6v1h,Atp6v1b2,Atp6v0c,Atp6v1g1,Atp6ap1,Atp6v1c1,Ide,Atp6v0a2,Atp6v1e1,Ptpn1,Atp6v1f"
"BIOCARTA_TOB1_PATHWAY",0.0143543051745102,0.478790234052484,0.380730400722792,-0.718922924052884,-1.75269216932121,19,"Il2ra,Cd28,Cd3e,Cd3d"
"LEE_CALORIE_RESTRICTION_MUSCLE_DN",0.0145990931141189,0.478790234052484,0.380730400722792,0.618018413366447,1.68225153458195,43,"Ighm,Taf6,Ss18,Relb,Kpnb1,Galt,Psmd8,Ly6e,Mapkapk2,Alox5ap,Dnaja4"
"QI_HYPOXIA",0.0145739222639221,0.478790234052484,0.380730400722792,0.545905566988419,1.62874038213593,118,"Trerf1,Espn,Cyp51,Triobp,Ndrg2,Sqle,Ndrg1,Map3k1,Hpse,Gtf2e2,Aldoc,Lpin1,Ccng2,Egln1,Me2,Spg21,Acap1,Egln3,Plekha2,Cyp2s1,Plod2,Nsdhl,Gch1,Rnf19a,Hmgcl,Il13ra1,Ostf1,Higd1a,Ctns,Hes6,Nrn1,Insig1,Pafah1b3,Slc19a2,Sertad1,Casp6,Pfkl,Pgam1,Kdm4b,Sap30,Gbe1,Efna1,Sh3yl1"
"REACTOME_LAMININ_INTERACTIONS",0.0141114530373946,0.478790234052484,0.380730400722792,0.801309722072029,1.62539458516761,10,"Itgb1,Col4a4"
"REACTOME_RHOBTB3_ATPASE_CYCLE",0.0146059520804701,0.478790234052484,0.380730400722792,0.833689930472569,1.63762214199541,8,"Lrrc41,Plin3,Cul3,Ccne1"
"BAUS_TFF2_TARGETS_UP",0.0251098093579815,0.47964585907051,0.352487857583619,0.694766149318633,1.69242440598017,24,"Ighm,Ltb,Irf7,Ifit1,Psmb8,Samhd1,Igtp"
"BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_DN",0.0240132521159042,0.47964585907051,0.352487857583619,-0.687615061777602,-1.67636542661737,19,"Ier3,F2r,Nop58"
"BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_UP",0.0166049435207335,0.47964585907051,0.352487857583619,-0.815426143137755,-1.67793412278028,9,"Mt2,Ly6a,Tnfrsf1b,Pik3r1,Dap"
"BILANGES_SERUM_SENSITIVE_GENES",0.0180978283552484,0.47964585907051,0.352487857583619,-0.621823890743525,-1.83706434287798,68,"Ddx6,Lars2,Rcc2,Mdn1,Cyp17a1,Igbp1,Ola1,Rpl10a,Eif3e,Tle3,Gbp5,Spen,Tubb5,Nsa2,Acbd6,Arid5b,Hipk2,Khsrp,Mtdh,Ahcy"
"BILANGES_SERUM_SENSITIVE_VIA_TSC2",0.0220420137417843,0.47964585907051,0.352487857583619,-0.766324604860091,-1.99036815721939,26,"Npm3,Atp1a1,Numa1,Thoc2,Dicer1,Glg1,H1f4,Uba6,Smg6,Gbf1"
"BIOCARTA_41BB_PATHWAY",0.0190624847343511,0.47964585907051,0.352487857583619,0.714175411604961,1.63407145489675,18,"Map3k1,Traf2,Ikbkb,Il2,Mapk14,Atf2,Chuk,Nfkbia,Map4k5"
"BIOCARTA_CTL_PATHWAY",0.0169400208563537,0.47964585907051,0.352487857583619,-0.763192896666835,-1.70393431997247,13,"Gzmb,Fasl,Prf1,B2m,Cd3e,Fas,Cd3d"
"BIOCARTA_FXR_PATHWAY",0.0234375487239692,0.47964585907051,0.352487857583619,0.879520113848858,1.47860717983998,4,"Ldlr,Rxra"
"BIOCARTA_IFNA_PATHWAY",0.0161477565451545,0.47964585907051,0.352487857583619,0.860355511993819,1.65235633630383,7,"Stat2,Irf9,Jak1,Ifnar1,Ifnar2"
"BIOCARTA_MRP_PATHWAY",0.0209776366387347,0.47964585907051,0.352487857583619,-0.890399141617189,-1.62149846307282,5,"Abcb1a,Abcb1b,Abcc1"
"BIOCARTA_STEM_PATHWAY",0.0193174786574788,0.47964585907051,0.352487857583619,0.782493834276682,1.58722801699145,10,"Il2,Cd8a,Cd4,Il6"
"BIOCARTA_SUMO_PATHWAY",0.0217484925185906,0.47964585907051,0.352487857583619,0.816405068192967,1.50629201920072,6,"Ube2i,Sae1,Sumo1,Sumo2,Uba2"
"BREDEMEYER_RAG_SIGNALING_NOT_VIA_ATM_UP",0.0214302548002951,0.47964585907051,0.352487857583619,0.579056611362827,1.60756314530484,57,"Cnrip1,Ehd3,Sgcb,Maf,Acp3,Akr1c13,Fam32a,Edaradd,Txndc15,Xaf1,Notch2,Thoc1,Isoc1,Pja1,Cdc23,Elovl6,Slc20a1,Bloc1s2,Ahcyl2,Ctse"
